text_chunk_id,product_id,original_doc_id,source_file,text_type,aspect,sentiment,text_content,highlight,image_filename
chunk_81b3f821-2f7b-4d31-bf94-b7ec9cd0881b,B08QTVL6C5,69a14fd8-c7f5-45ea-8fb7-f12fb07c2932,all_documents.csv,specification,Specification,N/A,"HANDS FREE CALLS: The button controls on the earcup of Tune 510BT, allows you to easily control your sound and manage your calls from your headphones.",,
chunk_d8ef708a-758c-44ad-83b3-0e3134bf9d9c,B08QTVL6C5,5994d00a-449d-478d-9459-0d6acbba0112,all_documents.csv,specification,Specification,N/A,"BLUETOOTH 5.0: Equipped with Blueooth 5.0, wirelessly stream high quality sound from your mobile or tab without messy cords.",,
chunk_7fb16dc9-400b-4aa2-82de-721c505b6658,B08QTVL6C5,c0737e17-5e6c-4dd1-91db-b99564071b2d,all_documents.csv,specification,Specification,N/A,"IN THE BOX PACKAGE: 1 x Tune 510BT headphones, 1 x USB-C Charging Cable, 1 x Warranty/Warning 1 x QSG",,
chunk_317e935c-d94f-4ab2-9b9e-6018e8b1ae9a,B08QTVL6C5,4c351f55-ab6e-4e32-9252-ef5367f5d4f4,all_documents.csv,description_full,Description,N/A,"From the manufacturer
JBL Tune 510BT
The JBL Tune 510BT headphones let you  stream powerful JBL Pure Bass sound with no strings attached. Easy to  use, these headphones provide up to 40 hours of pure pleasure and an  extra 2 hours of battery with just 5 minutes of power with the USB-C  charging cable. And if a call comes in while you are watching a video on  another device, the JBL Tune 510BT seamlessly switches to your mobile.  Bluetooth 5.0 enabled and designed to be comfortable, the JBL Tune 510BT  headphones also allow you to connect to Siri or Google without using  your mobile device. Available in multiple fresh colors and foldable for  easy portability, the JBL Tune 510BT headphones are a grab ‘n go  solution that helps you to inject music into every aspect of your busy  life.
It features the renowned JBL Pure Bass sound, which can be found in the most venues all around the world.
Wirelessly stream high-quality sound from your smartphone without messy cords.
For long-lasting fun, listen wirelessly for 40 hours and recharge the  battery in as little as 2 hours with the convenient Type-C USB cable. A  quick 5-minute recharge gives you 2 additional hours of music.",,
chunk_682391fe-2509-4445-bbe9-a24b075fedfe,B0CCZ26B5V,66e8604c-0c86-4fea-8a52-1438f7988269,all_documents.csv,specification,Specification,N/A,"LEGENDARY NOISE CANCELLATION: Effortlessly combines noise cancelling headphone technology with passive features so you can shut off the outside world, quiet distractions and take music beyond the beat",,
chunk_4a81f15f-9219-4323-93b1-44c6cbe74346,B0CCZ26B5V,a82a45bd-b37e-401f-a33e-6dc7c317a11f,all_documents.csv,specification,Specification,N/A,"PREMIUM COMFORT: Plush earcup cushions softly hug your ears, while a secure and comfortable padded band gently keeps your over-ear headphones in place for those extra-long listening sessions",,
chunk_b6c0f220-0b97-4e1b-a0c9-d45353a7e664,B0CCZ26B5V,645282e3-e09c-485e-8c19-3cc3a8cdc013,all_documents.csv,specification,Specification,N/A,TWO LISTENING MODES: These wireless Bluetooth headphones feature Quiet and Aware Modes that let you toggle between full noise cancelling or full awareness of your surroundings for seamless sound control,,
chunk_465219d5-ff69-4441-8aaf-6bb275b13e45,B0CCZ26B5V,ef84e805-6439-4b36-9ac5-1c6c2647a706,all_documents.csv,specification,Specification,N/A,"HIGH-FIDELITY AUDIO/EQ CONTROL: Supercharge your favourite tracks with high-fidelity audio and Adjustable EQ that puts you in control of the bass, mid-range and treble for unmatched bold sound",,
chunk_feb85ddc-213e-46ec-a8d2-b625a0f69232,B0CCZ26B5V,7e9b0f18-e290-4ca5-8c0a-a277b73778fa,all_documents.csv,specification,Specification,N/A,"ALL-DAY BATTERY LIFE: Bose QuietComfort wireless headphones provide up to 24 hours of battery on a single charge, plus a 15-minute charge gives you up to 2.5 hours of additional play time",,
chunk_28ee636f-a683-4d0c-b686-08769e1fe8f7,B0CCZ26B5V,a65e3c33-bba2-4769-b2ca-40b7764db1e9,all_documents.csv,description_full,Description,N/A,"From the manufacturer
The video showcases the product in use.
The video guides you through product setup.
The video compares multiple products.
The video shows the product being unpacked.
Video Player is loading.
Click to play video
Play
Mute
Current Time
0:00
/
Duration
0:00
Loaded
:
0%
Stream Type
LIVE
Seek to live, currently behind live
LIVE
Remaining Time
-
0:00
1x
Playback Rate
Chapters
Chapters
Descriptions
descriptions off
, selected
Captions
captions off
, selected
Audio Track
Fullscreen
This is a modal window.
Premium materials. Bold design.
Bose QuietComfort Headphones give you a fashionable look you can rock all day and night. Plus, the plush ear cushions softly hug your ears, and the padded band gently keeps them snug for maximum comfort during those long listening sessions.
Compare Bose Headphones
QuietComfort Headphones
QuietComfort 45 Headphones
NC Headphones 700
Audio Quality
High-Fidelity Audio & Adjustable EQ
Audio Quality
High-Fidelity Audio & Adjustable EQ
Audio Quality
High-Fidelity Audio
Battery Life
Up to 24 Hours
Battery Life
‎ ‎‎Up to 22 Hours
Battery Life
‎ ‎‎Up to 20 Hours
Bluetooth 5.1
Bluetooth 5.1
Bluetooth 5.0
Durable, All-Day Comfort
Durable, All-Day Comfort
Streamlined, Lightweight
Features:
Quiet & Aware Modes, Wind Block, Audio Cable With In-Line Microphone
Features:
Quiet & Aware Modes
Features:
Adjustable, World-Class Noise Cancelling",,
chunk_ccc00cfb-3490-4173-907a-6995ee3beeef,B0D4ZCH5HS,c08d1bbe-dd30-4fa0-8710-36baaa3dbcac,all_documents.csv,specification,Specification,N/A,"LEVELED-UP LISTENING: Bose QuietComfort Ultra Headphones with spatial audio give you an immersive experience that makes music feel more real; CustomTune technology offeres personalized sound, shaped to you",,
chunk_bff17d1c-1b36-4ad4-b258-01b3b972777d,B0D4ZCH5HS,4a1a007f-5e8e-4faa-93b5-fe096a2b62ed,all_documents.csv,specification,Specification,N/A,"WORLD-CLASS NOISE CANCELLATION: These noise cancelling headphones feature Quiet Mode, Aware Mode and Immersion Mode, which combines full noise cancellation and Bose Immersive Audio",,
chunk_6a6ea0a4-bc8c-4fe9-9cf4-70d0c8fd5dc3,B0D4ZCH5HS,afe8fe9a-f63e-4622-9b8b-717752a48025,all_documents.csv,specification,Specification,N/A,CRYSTAL CLEAR CALLS: Microphones focus on the sound of your voice and the noise cancelling headphones with mic filter out background noise for the clearest phone calls of any Bose headphones,,
chunk_604dd054-62dd-44fd-bc76-389a1d9831d5,B0D4ZCH5HS,b9663ff3-b4a6-4a3a-b607-1dc72473e22b,all_documents.csv,specification,Specification,N/A,"24-HOUR BATTERY LIFE: Listen longer with up to 24 hours of battery life (up to 18 hours with Immersive Audio), a 15-minute charge offers up to 2.5 hours of play time (up to 2 hours with Immersive Audio)",,
chunk_2b5da188-f677-4361-b787-cc476a360a9d,B0D4ZCH5HS,25f3cc1d-8c2e-4af3-ac4b-6a2b69fd2d73,all_documents.csv,specification,Specification,N/A,BLUETOOTH WIRELESS HEADPHONES: Advanced Bluetooth 5.3 offers connection within 30 feet of your device; SimpleSync allows you to sync with a Bose smart soundbar so you can listen to TV at your own volume,,
chunk_46defe3d-f0b6-4e04-ac2f-b221e254086a,B0D4ZCH5HS,0fb8828b-93af-42c1-a29c-210ae7eb8ec3,all_documents.csv,description_full,Description,N/A,"From the manufacturer
The video showcases the product in use.
The video guides you through product setup.
The video compares multiple products.
The video shows the product being unpacked.
Video Player is loading.
Click to play video
Play
Mute
Current Time
0:00
/
Duration
0:00
Loaded
:
0%
Stream Type
LIVE
Seek to live, currently behind live
LIVE
Remaining Time
-
0:00
1x
Playback Rate
Chapters
Chapters
Descriptions
descriptions off
, selected
Captions
captions off
, selected
Audio Track
Fullscreen
This is a modal window.
Leveled-up listening
Innovative technology for sound that makes you feel more
Find your favorite sound with Bose's innovative audio products. From earbuds and headphones to speakers, soundbars and more, Bose level-ups your listening.",,
chunk_2dabb03e-f86e-4c69-8983-16a058f0f754,B0C6KKQ7ND,321a0dc7-0198-47e4-af05-2f6f05de1f16,all_documents.csv,specification,Specification,N/A,2X Stronger Voice Reduction: Stay focused during bustling journeys with our upgraded noise cancelling structure. Space One excels in blocking out mid to high-frequency sounds with 2X more* voice reduction. *Compared with soundcore Life Q30 headphones.,,
chunk_d3087c78-6f29-4ceb-aa3d-c242d3bce58b,B0C6KKQ7ND,3c6052ed-9407-4fdb-9070-fee3fc733b8d,all_documents.csv,specification,Specification,N/A,"Reduce Noise By Up to 98%*: Adaptive noise cancelling detects external sounds and sound leakage, auto-calibrating to deliver optimal noise reduction. Escape unwanted distractions, whether you're on a noisy train, in a bustling café, or your headphones aren't sitting on your ears properly. *Tested by soundcore under laboratory conditions.",,
chunk_4b2a5c93-f06e-43ba-8c6b-c8e5415cca85,B0C6KKQ7ND,70b76924-fecd-4073-849c-3f97eb904443,all_documents.csv,specification,Specification,N/A,"Journey with Hi-Res Audio: Space One's 40mm customized dynamic drivers support LDAC for Hi-Res Wireless audio, delivering 3X more detail than standard Bluetooth codecs for detail-rich listening without any tangled wires.",,
chunk_0a6b9522-2275-45c7-8c5b-e969b46fb71f,B0C6KKQ7ND,13150c4f-1d9b-4e5b-90ef-ed2decb788d8,all_documents.csv,specification,Specification,N/A,40 Hours of ANC Playtime: Embark on blissful journeys with 40 hours of playtime with ANC on. 55 hours of continuous music with ANC off ensures endless entertainment without battery concerns.,,
chunk_17547024-e97e-4ee0-8afd-7936bfd4789e,B0C6KKQ7ND,17700123-d16c-4938-bbe9-1ce5b629b139,all_documents.csv,specification,Specification,N/A,"Crafted for Comfort and Style: Elegantly designed, 8° rotating ear cups effortlessly conform to the contours of any head, and a soft integrated headband evenly distributes pressure for natural prolonged wear.",,
chunk_f0ea56e8-b164-4c02-a3c1-340dc04f368a,B0C6KKQ7ND,f20aa92c-f374-424a-8d76-71eec73494ec,all_documents.csv,description_full,Description,N/A,"From the brand
Previous page
Next page",,
chunk_036fe2d0-bfef-4489-b2a0-f45c7907c5fb,B08G1ZBKGP,b410960a-7094-475b-8577-9229a58e168c,all_documents.csv,specification,Specification,N/A,"TIME-PROVEN SOUND QUALITY. With powerful 40mm drivers and exceptional acoustics, Hesh ANC features audio quality that has been refined over four generations of constant improvement. The clear, rich soundâcombined with active noise cancelingâdelivers the kind of captivating audio experience that youâd expect for twice the price.",,
chunk_1b43d92c-2ef2-495f-b6f2-ceec9f94c618,B08G1ZBKGP,b6f4c8dc-b99c-4f97-8e11-61a065dc1d47,all_documents.csv,specification,Specification,N/A,"BATTERY TO LISTEN ON AND ON. We know: Itâs hard to remember to plug in all the devices you have in your life. Thatâs why Hesh ANC features a long-lasting 22 hours of battery life. Plus, whenever you get low, the Rapid Charge feature gives you 3 hours of listening time on just a 10-minute charge.",,
chunk_f40ea413-bd60-4c77-9cea-1aba0c426a41,B08G1ZBKGP,6bda88f0-bc0e-4900-bf82-d4f0efda7727,all_documents.csv,specification,Specification,N/A,"MORE NOISE CANCELING, LESS FLEXING. Plenty of people drop a lot of coin to flex that they can afford noise-canceling headphones. Hesh ANC is for the rest of us. For those of us more concerned with sharing a great playlist than showing off our status. But donât think youâre compromising: Hesh ANC delivers a 4-mic, digital active noise canceling experience that rivals anything out there.",,
chunk_a2ca2dde-9c9d-41bc-b378-d728c9aec514,B08G1ZBKGP,ade2b1c6-5004-443b-8b93-629a974bb819,all_documents.csv,specification,Specification,N/A,"AMBIENT MODE: YOUR BUTTON TO THE WORLD. Noise-canceling headphones are ideal for blocking out the world around you. But sometimes, you need to tune into your surroundings. Thatâs why weâve designed Hesh ANC with Ambient Mode. Two quick presses of a button let you hear everything around you. Even have a conversation. When youâre done, just double press again to block out the noise.",,
chunk_be50f019-9616-43b7-ad33-4252c44870ba,B0CQKDKPS6,36cb6f64-39da-4c39-a506-2beabe03dfa2,all_documents.csv,specification,Specification,N/A,"Quick charge technology: Get 5 hours of premium stereo sound with just a 10-minute charge, with an unrivalled 50-hour total battery playtime; perfect for the time-conscious music lover",,
chunk_8b884691-fc1a-4f8a-b5f2-7940b8668c21,B0CQKDKPS6,a58e7d65-7a7e-4ebb-a2ad-7821f0bfd45f,all_documents.csv,specification,Specification,N/A,"Immersive HD stereo sound: Engineered with precision, a built-in 5 Band EQ, customizable sound modes for a personalized listening experience, and adaptive hybrid ANC for noise-free audio",,
chunk_8d68dfb9-2b11-47bb-9757-b4b62019e05f,B0CQKDKPS6,5526911e-6ce8-4597-a49c-685547d084f4,all_documents.csv,specification,Specification,N/A,"All-day comfort: A lightweight and ergonomic design with soft, cushioned ear cups and an adjustable headband for extended listening sessions",,
chunk_9c7c8248-0f96-42e2-bced-3102d0736d1b,B0CQKDKPS6,be99e1cc-24f7-405b-8c9c-411f13b2ebe8,all_documents.csv,specification,Specification,N/A,"Full control at your fingertips: Navigate through your music and manage phone calls by simply tapping to play or pause, sliding to adjust volume, and swiping to change tracks or answer/end calls",,
chunk_6de5b033-4f95-44f2-b97c-e6ed2a8cadee,B0CQKDKPS6,15f8bc2f-a7cb-4b3c-b552-9f3c9bddf67c,all_documents.csv,specification,Specification,N/A,"The complete package: Includes essential accessories like a USB-C charging cable, an additional audio cable for wired use, and a padded carrying case for convenient storage and portability",,
chunk_1dab6bfc-ed23-4ea0-ab2d-99d1c7148a37,B0CQKDKPS6,1e4228e7-3c2c-47bc-8387-a9984ca727a3,all_documents.csv,description_full,Description,N/A,"From the manufacturer
ACCENTUM Plus keeps you energized for days with unrivaled 50-hour battery life, 10min fast charge for 5hrs playtime, and outstanding audio that dynamically adjusts to your environment thanks to Adaptive ANC.
Round-the-clock freedom.
Need a quick boost? Just plug 10 min for 5 hours of playtime. Make the most of your time with 50 hours
battery run and quick charge.
With an unrivalled 50-hour battery run, ACCENTUM Plus delivers days of entertainment on a single charge. Recharging takes as little time as ordering a coffee to go. Designed for an active lifestyle, enjoy all-day wireless freedom in a lightweight, comfortable, and portable design.
Sound that transports you.
The acoustic design of ACCENTUM Plus recreates the exhilaration and drama of live music.
Recreate the thrill of live music with ACCENTUM Plus. Its exquisitely crafted acoustic design delivers a rich & immersive soundstage that resonates with every note thanks to its meticulously angled 37mm driver. True-to-life details spring forth, enveloping you in the drama and excitement of live music, all from the comfort of your own space.
Set your stage with Adaptive ANC.
Rule the world around you with the latest generation of adaptive hybrid ANC.
Stuck on a long-distance flight with a crying toddler? No problem, the adaptive ANC is so powerful that it will create a private sanctuary for you. It blocks and adapts to all the noises around you, so you can watch a movie or hear a podcast without interruptions. and when you are ready to let in the sounds around you, just turn on Transparency mode with a touch. Play or mute the world around you.
MOMENTUM 4 Wireless
ACCENTUM Plus Wireless
ACCENTUM Wireless
HD 450BT Wireless
HD 350BT Wireless
Add to Cart
Add to Cart
Add to Cart
Add to Cart
Add to Cart
Customer Reviews
4.4 out of 5 stars
8,642
4.2 out of 5 stars
644
4.0 out of 5 stars
951
3.6 out of 5 stars
7,653
3.9 out of 5 stars
6,829
Price
₹24,990.00
₹
24,990
.
00
₹14,990.00
₹
14,990
.
00
₹12,990.00
₹
12,990
.
00
₹8,489.00
₹
8,489
.
00
₹8,299.00
₹
8,299
.
00
Signature Sound
Yes (audiophile-inspired 42mm driver)
Yes(37mm driver)
Yes(37mm driver)
Yes
Yes
Customizable Sound
Yes
Yes
Yes
Yes
Yes
Sound Personalization
Yes
Yes
No
No
No
Active Noise Cancellation
Hybrid-Adaptive
Hybrid Adaptive
Hybrid
Yes
No
Anti-Wind Mode
Automatic
Automatic
Manual
No
No
Transparency Mode
Yes
Yes
Yes
No
No
Battery Life(up to)
60 hours(BT+ANC)
50 hours(BT+ANC)
50 hours(BT+ANC)
30 hours(BT+ANC)
30 hours(BT Only)
Ultra-Fast Charging
5 mins = 4 hours
10 mins = 5 hours
10 mins = 5 hours
No
No
Controls
Multi-touch
Touch
Button
Button
Button
Carry Case
Yes (Hard)
Yes (Soft)
No
Yes (Soft)
No",,
chunk_37ec124d-f31f-46d4-a508-fee70fa28633,B00HVLUR86,9e6c877e-f552-4b79-b1b0-0ed21b83fd21,all_documents.csv,specification,Specification,N/A,Critically acclaimed sonic performance praised by top audio engineers and pro audio reviewers,,
chunk_bb3859f1-f4e1-488b-8543-f897ab2de8c7,B00HVLUR86,bca6397a-9557-4064-8c62-cffdd1f345d9,all_documents.csv,specification,Specification,N/A,Proprietary 45 mm large-aperture drivers with rare earth magnets and copper-clad aluminum wire voice coils,,
chunk_c1a22047-25c3-4f46-b287-4a2569dcb7aa,B00HVLUR86,03f6eef6-918d-459d-a0d4-60610dd44fcf,all_documents.csv,specification,Specification,N/A,"Exceptional clarity throughout an extended frequency range, with deep, accurate bass response",,
chunk_20337710-8035-4e85-8bcb-8622b4620cb3,B00HVLUR86,814a46e9-5fe3-4990-a7fc-ce7ee84c09f4,all_documents.csv,specification,Specification,N/A,Circumaural design contours around the ears for excellent sound isolation in loud environments,,
chunk_8973bb9b-13cf-4eb0-b58f-e9d7070c292e,B00HVLUR86,bbe609ea-2ece-4b7d-ae41-01bdf2cc2f28,all_documents.csv,specification,Specification,N/A,"90° swiveling earcups for easy, one-ear monitoring",,
chunk_4b8f0bdc-dc20-4a1c-8eb5-6f726422a461,B00HVLUR86,ff1eb38d-0785-4381-a609-ce58d6900060,all_documents.csv,specification,Specification,N/A,Professional-grade earpad and headband material delivers more durability and comfort,,
chunk_b1329958-b000-42b8-8e99-d78ea2fdc256,B00HVLUR86,4ac35359-30ee-4036-a78e-7ec882ceef0e,all_documents.csv,specification,Specification,N/A,"Top choice for studio tracking and mixing, as well as DJ monitoring and personal listening",,
chunk_cc1d151c-e9c4-44a4-b04e-fced4e413bba,B00HVLUR86,f1399382-10e3-4054-baae-11ff55ace1cd,all_documents.csv,description_full,Description,N/A,"From the manufacturer
Over-Ear Headphones
A nicely fitted pair of over-ear headphones that covers your whole ear is just incredibly comfortable. They also generally benefit from much larger drivers. By resting on your ears, headphones also give your ears more room to breathe – making for better width and soundstage in the final mix.
Sound
The sound that these earphones output is of top-notch quality in terms of accuracy and enjoyability. With a defined bass and a treble that does not overpower the mids, the Audio_Technica earphones give you a fully-balanced audio experience.
Comfort
The earphones are lightweight and of the right size. With a design that helps minimize ear canal fatigue and pressure points, these earphones can be worn for long listening sessions.",,
chunk_68c37186-a4a7-4eb8-8242-cdee36530aee,B0D3LGQ841,5e035397-0e8d-4c8a-8f14-a43a2b69275d,all_documents.csv,specification,Specification,N/A,"Immersive HD stereo sound: Engineered with precision, a built-in 5 Band EQ, customizable sound modes for a personalized listening experience, and hybrid ANC for noise-free audio",,
chunk_cb8a5c50-1cdd-40b4-98a6-feaf07ba5d1c,B0D3LGQ841,178ddb82-e255-4345-afe3-1b3bdb8b981e,all_documents.csv,specification,Specification,N/A,"Hybrid ANC: Whether at work, at the gym, or outdoors, you can immerse yourself in your music with Active Noise Cancellation or stay aware of your surroundings thanks to the Transparency Mode",,
chunk_dd1cd855-6ad3-4e9e-89d5-6b4669489b51,B0D3LGQ841,84c6cd57-163a-4b8d-9cb4-f0cf59aec7b2,all_documents.csv,specification,Specification,N/A,Get the best possible sound: Connect your ACCENTUM headphones and laptop with the Bluetooth dongle and experience the finest high-definition music your wireless Bluetooth headphones can offer,,
chunk_bada102f-f500-48ef-8dc8-b2796a68889c,B0D3LGQ841,cb949bf2-0b8a-4fd6-9baa-fb09a403c62a,all_documents.csv,specification,Specification,N/A,"Plug it in, pair it, and forget it: Connect your desktop or laptop computer to your Bluetooth headphones with this easy-to-use USB-A/USB-C Dongle - Compatible with both PC and Mac",,
chunk_db375513-32c2-45e4-9cd0-7f9bb588d3e4,B0D3LGQ841,e18559e7-dafa-478d-bc78-60de67e14a48,all_documents.csv,specification,Specification,N/A,Use the controls on your headphones: The controls for calls and music on your headphones will still work. Use them for media and calls,,
chunk_24f24261-417b-4846-8baa-da90839cb9e7,B07L8LTS3J,2079c9cc-fc12-47ad-a9a6-a13ca1c29866,all_documents.csv,specification,Specification,N/A,Comfortable Design: Beat the workday blues with music on Zeb-Thunder wireless headphone that comes in an ergonomic design a perfect fit and design for long hours use. Sensitivity : -113dB ±3dB. Microphone impedance : 1.2k Ω,,
chunk_3a6ce05d-db7a-4c3e-8723-ac9bb11146c5,B07L8LTS3J,67e2692a-2e30-45d3-a8eb-75eb3776173c,all_documents.csv,specification,Specification,N/A,"Soft & comfortable earcups: Listen to music, podcasts and more for long hours with soft ear cups making it super comfortable for daily wear, All this with long playback time of 60 hours in BT mode.",,
chunk_3b190fa1-6e0d-44b1-95ad-9c7361fb6bec,B07L8LTS3J,2fb62261-00e9-4f60-b693-a2281b89f78b,all_documents.csv,specification,Specification,N/A,Adjustable headband: Adust your headband to your comfortable best while you work or listen to music,,
chunk_b70f2bc1-0c56-4836-bded-c3941f4ae207,B07L8LTS3J,cb77f74f-32a2-476c-a6cc-59a1132ddf04,all_documents.csv,specification,Specification,N/A,60hrs* Playback Time: Fall in love with the audio experience with 60* hours of playback time to keep you going,,
chunk_18d46916-ea84-4bcf-a5a2-5c14f79cde4a,B07L8LTS3J,16719297-1600-469f-9080-5ea4d4e429f4,all_documents.csv,specification,Specification,N/A,Superior Sound Quality: Magnify every speck of sound with superior sound quality on Zeb-Thunder wireless headphone,,
chunk_2cd00e83-168a-413d-9118-17c4148d5aeb,B07L8LTS3J,1658dc5b-6dd7-49c6-8637-c4dcd8c0e24c,all_documents.csv,specification,Specification,N/A,"Call Function: Enjoy online conference, online classes, calls hands-free with a built in mic on the headphone",,
chunk_a6c0c4e4-26a4-492b-9795-023f409110fe,B07L8LTS3J,cae83d73-e895-4607-9c79-ecb0e2de8501,all_documents.csv,specification,Specification,N/A,"Multi Connectivity Options: Be spoilt for choice with multi-connectivity options like like BT, 3.5mm AUX input and MicroSD card",,
chunk_a13a2c3a-810a-4ef0-8cfa-f29aa0bf2d72,B07L8LTS3J,3736954e-9c74-4037-a997-7ac43c2501a3,all_documents.csv,specification,Specification,N/A,Standby time 200 hrs,,
chunk_b3359e41-d981-4c8f-8c76-ad3820605471,B07L8LTS3J,4e9fc8b7-45d0-4e91-9430-a689c2e4497c,all_documents.csv,description_full,Description,N/A,From the manufacturer,,
chunk_457c868d-5a8b-43ef-85cc-8a91ef16b822,B0CGR7XRYW,0e1d293a-3059-4779-bb77-da882b6e6e99,all_documents.csv,specification,Specification,N/A,"Extended listening pleasure: Boasting an impressive 50-hour battery life, this ergonomic, foldable design ensures superior comfort during long listening sessions",,
chunk_00241202-3b78-4e12-8549-87576f7747c5,B0CGR7XRYW,711c5e1e-04dc-4779-947e-efe4c7bc9ca7,all_documents.csv,specification,Specification,N/A,"Immersive sound at home or on the go: Enjoy HD stereo sound with engineered precision, a built-in 5 Band EQ and customizable sound modes for a personalized listening experience",,
chunk_f92469ed-4bef-479a-a2c1-6ff43b56b070,B0CGR7XRYW,053c705d-7312-48b5-919f-f804e613aa55,all_documents.csv,specification,Specification,N/A,"Hybrid ANC: Whether at work, at the gym, or outdoors, you can immerse yourself in your music with Active Noise Cancellation or stay aware of your surroundings thanks to the Transparency Mode",,
chunk_154f0839-863c-4c21-985b-a0b412bb5087,B0CGR7XRYW,1650bbac-a3e1-40c4-bfc6-8487b0432d0d,all_documents.csv,specification,Specification,N/A,"Crystal clear communication: Stay connected with exceptional voice transmission quality thanks to its 2-mic beamforming technology for clear, crisp communication during calls or voice commands",,
chunk_fa715e5e-3fbe-4f27-b37e-dde971f746a7,B0CGR7XRYW,475e2481-74a3-41f7-821e-9a38b218d969,all_documents.csv,specification,Specification,N/A,"Sleek and stylish: ACCENTUM's lightweight discrete design, with a soft touch silicon-lined headband, elevates your style while benefiting from a secure fit and a robust build",,
chunk_93cb57c9-1aed-4d50-a35e-8ebef1e30a91,B0CGR7XRYW,3baf79ed-b722-4c96-9126-a7e6f3d80de6,all_documents.csv,description_full,Description,N/A,"From the manufacturer
No matter where life takes you, ACCENTUM ensures superior sound on-the-go with hybrid ANC and up to 50 hours of playtime for every audio journey.
Unrivaled 50-hour battery playtime.
Keep the music flowing for days on a single charge with ACCENTUM's unmatched 50-hour battery playtime.
No matter where life takes you, ACCENTUM ensures that your soundtrack never fades away. From dawn till dusk, and beyond, enjoy up to 50hrs of captivating sounds with full ANC on. When is finally time to charge, our fast-charge feature gives you 5hrs playtime in 10 minutes so you can power up on the go.
Sennheiser sound – your audio journey.
Indulge in the world of captivating sound, thanks to Sennheiser's powerful 37mm driver.
Engineered in Germany, Sennheiser's unique acoustic design delivers a superior audio experience. Enjoy crisp, deep bass and brilliant highs. Feel every note, every beat, and every emotion as if you're centerstage.
Tune in to your tunes and tune out the noise!
Say goodbye to distractions and get lost in your music with our hybrid Active Noise Cancellation.
Whether you're hustling through a busy street or seeking alone time in a crowded place, our ANC technology ensures that your audio journey remains uninterrupted. When you need to stay in touch with reality without disconnecting from your music Transparency Mode lets you do just that. With a touch, gain awareness of your surroundings without removing your headphones.
MOMENTUM 4 Wireless
ACCENTUM Plus Wireless
ACCENTUM Wireless
HD 450BT Wireless
HD 350BT Wireless
Add to Cart
Add to Cart
Add to Cart
Add to Cart
Add to Cart
Customer Reviews
4.4 out of 5 stars
8,642
4.2 out of 5 stars
644
4.0 out of 5 stars
951
3.6 out of 5 stars
7,653
3.9 out of 5 stars
6,829
Price
₹24,990.00
₹
24,990
.
00
₹14,990.00
₹
14,990
.
00
₹12,990.00
₹
12,990
.
00
₹8,489.00
₹
8,489
.
00
₹8,299.00
₹
8,299
.
00
Signature Sound
Yes (audiophile-inspired 42mm driver)
Yes(37mm driver)
Yes
Yes
Yes
Customizable Sound
Yes
Yes
Yes
Yes
Yes
Sound Personalization
Yes
Yes
No
No
No
Active Noise Cancellation
Hybrid-Adaptive
Hybrid Adaptive
Hybrid Active
Yes
No
Anti-Wind Mode
Automatic
Automatic
Manual
No
No
Transparency Mode
Yes
Yes
Yes
No
No
Battery Life(up to)
60 hours(BT+ANC)
50 hours(BT+ANC)
50 hours(BT+ANC)
30 hours(BT+ANC)
30 hours(BT Only)
Ultra-Fast Charging
5 mins = 4 hours
10 mins = 5 hours
10 mins = 5 hours
No
No
Controls
Multi-touch
Touch
Button
Button
Button
Adjustable sidetone
Yes
Yes
Yes
Yes
Yes",,
chunk_a911f4bd-d36f-45f5-9c63-535cb26bc72e,B08TV2P1N8,35469daf-8966-465f-8327-1c1cb6b000df,all_documents.csv,specification,Specification,N/A,Playback- Leave all charging worries at bay as the Rockerz 255 Pro+ comes with a humongous battery back up of 60 Hours,,
chunk_3951ef68-3ebd-4ef0-b9de-4f4b58a6ac01,B08TV2P1N8,f31dca22-add9-4c71-92f2-20afc466da14,all_documents.csv,specification,Specification,N/A,ASAP Charge- With a few minutes of ASAP Charge you can get upto 10 hours of audio time by charging them for only 10 mins,,
chunk_58626636-779a-44e9-a3e6-d241eeab02b6,B08TV2P1N8,b9c6cf5b-9299-4a0e-8de1-31efd1b7298e,all_documents.csv,specification,Specification,N/A,Drivers- The unbeatable boAt signature sound shines through no matter what are you playing courtesy its 10mm drivers,,
chunk_73954563-1c0e-4471-997b-d5dbec36c9de,B08TV2P1N8,2c4f686f-a286-40f8-9a23-86d4f04ce907,all_documents.csv,specification,Specification,N/A,IP Rating- Rockerz 255 Pro+ are perfect for the outdoors and daily workout as they are IPX7 rated,,
chunk_287bf3b4-ba6a-442b-9884-a6e96f946e1d,B08TV2P1N8,793c1524-daea-4e5e-8266-46e70215534e,all_documents.csv,specification,Specification,N/A,Controls- Its multi-function Integrated controls lends an intuitive listening experience with volume increase and Decrease and Stop and Play buttons,,
